time,gFx,gFy,gFz,TgF
5.148645,-0.4232,0.8124,-0.1150,0.92
5.165030,-0.3802,0.8065,-0.0975,0.90
5.181224,-0.3821,0.8046,-0.0505,0.89
5.202989,-0.3352,0.7909,-0.0075,0.86
5.231090,-0.1184,0.7187,-0.1990,0.76
5.247567,-0.1652,0.7674,-0.3670,0.87
5.264619,-0.3079,0.8613,-0.4296,1.01
5.305533,-0.2570,0.8300,-0.1658,0.88
5.305939,-0.2570,0.8300,-0.1658,0.88
5.328543,-0.2590,0.7401,-0.1462,0.80
5.345050,-0.3724,0.6913,-0.2948,0.84
5.362456,-0.4817,0.6854,-0.3456,0.91
5.396666,-0.5345,0.7167,-0.3045,0.94
5.418700,-0.5111,0.7734,-0.2381,0.96
5.427805,-0.5091,0.7812,-0.2401,0.96
5.446345,-0.4838,0.7578,-0.1951,0.92
5.479596,-0.3529,0.7558,-0.2987,0.89
5.496597,-0.2981,0.7636,-0.4629,0.94
5.518506,-0.2414,0.8065,-0.4179,0.94
5.527546,-0.2472,0.8144,-0.4042,0.94
5.546099,-0.2981,0.8808,-0.1229,0.94
5.578851,-0.3919,0.7518,-0.2654,0.89
5.595698,-0.3919,0.6894,-0.4061,0.89
5.620325,-0.3802,0.7597,-0.4648,0.97
5.626928,-0.3841,0.8086,-0.4843,1.02
5.661812,-0.3548,0.9199,-0.4687,1.09
5.678272,-0.3138,0.8769,-0.4413,1.03
5.695190,-0.2747,0.8027,-0.3847,0.93
5.722128,-0.3059,0.7597,-0.4511,0.93
5.728923,-0.3235,0.7597,-0.4550,0.94
5.761838,-0.3274,0.8203,-0.5663,1.05
5.778647,-0.3313,0.8750,-0.6269,1.13
5.798435,-0.3215,0.9004,-0.6250,1.14
5.822505,-0.3020,0.8242,-0.5605,1.04
5.832670,-0.2981,0.8007,-0.5859,1.04
5.863302,-0.2863,0.6971,-0.6231,0.98
5.875562,-0.2512,0.6737,-0.6308,0.96
5.893689,-0.2258,0.7362,-0.5625,0.95
5.914965,-0.2472,0.8261,-0.5293,1.01
5.943838,-0.2551,0.8144,-0.6836,1.09
5.959513,-0.2472,0.7538,-0.7657,1.10
5.976237,-0.2336,0.7421,-0.7442,1.08
5.999261,-0.2258,0.7343,-0.7384,1.07
6.026475,-0.2141,0.6776,-0.6641,0.97
6.043306,-0.2199,0.6132,-0.7012,0.96
6.060027,-0.2278,0.5428,-0.7324,0.94
6.075709,-0.2336,0.5096,-0.7617,0.95
6.097000,-0.2083,0.5331,-0.7969,0.98
6.125436,-0.1867,0.5545,-0.8204,1.01
6.143022,-0.1985,0.5467,-0.8087,1.00
6.160074,-0.1789,0.5369,-0.8067,0.99
6.197827,-0.1594,0.5173,-0.7520,0.93
6.208334,-0.1554,0.5194,-0.7676,0.94
6.225614,-0.1613,0.5173,-0.7989,0.97
6.241935,-0.1379,0.5115,-0.7989,0.96
6.274649,-0.0616,0.4959,-0.8126,0.95
6.294677,-0.0519,0.4940,-0.8126,0.95
6.311557,-0.0441,0.4783,-0.8145,0.95
6.341435,-0.0069,0.4392,-0.8321,0.94
6.360417,0.0007,0.4138,-0.8302,0.93
6.380476,0.0086,0.3943,-0.8262,0.92
6.390977,-0.0031,0.3962,-0.8262,0.92
6.414170,-0.0285,0.4216,-0.8634,0.96
6.426503,-0.0383,0.4432,-0.8927,1.00
6.459500,-0.0148,0.4314,-0.9513,1.04
6.472990,0.0340,0.3962,-0.9317,1.01
6.491343,0.0594,0.3669,-0.8614,0.94
6.505273,0.0672,0.3728,-0.8321,0.91
6.530237,0.0379,0.4001,-0.8516,0.94
6.557145,0.0203,0.4236,-0.8830,0.98
6.576601,0.0242,0.4255,-0.8653,0.96
6.589154,0.0261,0.4255,-0.8497,0.95
6.610243,0.0457,0.4412,-0.8380,0.95
6.638583,0.0340,0.4549,-0.8262,0.94
6.655054,0.0242,0.4509,-0.8126,0.93
6.672196,0.0320,0.4353,-0.8262,0.93
6.689577,0.0261,0.4334,-0.8126,0.92
6.729361,0.0301,0.4588,-0.8165,0.94
6.729653,0.0301,0.4588,-0.8165,0.94
6.754706,0.0359,0.4588,-0.8185,0.94
6.771312,0.0359,0.4549,-0.8282,0.95
6.789574,0.0320,0.4470,-0.8224,0.94
6.821515,0.0398,0.4627,-0.8165,0.94
6.838163,0.0476,0.4725,-0.8243,0.95
6.856360,0.0340,0.4686,-0.8380,0.96
6.870380,0.0164,0.4823,-0.8478,0.98
6.908998,0.0261,0.4744,-0.8595,0.98
6.922664,0.0282,0.4686,-0.8634,0.98
6.944656,0.0457,0.4490,-0.8380,0.95
6.958996,0.0515,0.4432,-0.8204,0.93
6.971714,0.0555,0.4549,-0.8282,0.95
7.009299,0.0320,0.4451,-0.8458,0.96
7.019339,0.0320,0.4412,-0.8555,0.96
7.037947,0.0457,0.4470,-0.8576,0.97
7.054071,0.0515,0.4529,-0.8418,0.96
7.086437,0.0555,0.4451,-0.8321,0.95
7.108507,0.0340,0.4470,-0.8224,0.94
7.123926,0.0282,0.4509,-0.8204,0.94
7.134957,0.0340,0.4529,-0.8204,0.94
7.169468,0.0340,0.4803,-0.8341,0.96
7.185507,0.0359,0.4823,-0.8262,0.96
7.202328,0.0359,0.4823,-0.8341,0.96
7.224977,0.0282,0.4744,-0.8204,0.95
7.252664,0.0203,0.4686,-0.8204,0.95
7.269447,0.0301,0.4744,-0.8243,0.95
7.285615,0.0320,0.4686,-0.8282,0.95
7.305961,0.0320,0.4666,-0.8302,0.95
7.334924,0.0164,0.4588,-0.8360,0.95
7.352743,0.0184,0.4607,-0.8399,0.96
7.369616,0.0184,0.4686,-0.8282,0.95
7.386262,0.0184,0.4588,-0.8302,0.95
7.423401,0.0086,0.4666,-0.8341,0.96
7.424335,0.0086,0.4666,-0.8341,0.96
7.450833,0.0222,0.4627,-0.8302,0.95
7.468205,0.0242,0.4607,-0.8224,0.94
7.484816,0.0105,0.4607,-0.8204,0.94
