time,gFx,gFy,gFz,TgF
12.673252,0.9562,-0.1097,-0.2831,1.0
12.694515,0.9485,-0.1117,-0.2869,1.0
12.71491,0.9445,-0.1176,-0.2908,1.0
12.738811,0.9504,-0.1235,-0.2929,1.0
12.756313,0.9504,-0.1176,-0.2948,1.0
12.77395,0.9485,-0.1176,-0.2929,1.0
12.792196,0.9504,-0.1156,-0.2967,1.0
12.807599,0.9445,-0.1156,-0.2908,0.99
12.838419,0.9465,-0.1195,-0.2929,1.0
12.856358,0.9543,-0.1058,-0.2869,1.0
12.873127,0.9504,-0.1117,-0.2869,1.0
12.893871,0.9445,-0.1156,-0.2948,1.0
12.916721,0.9504,-0.1137,-0.2929,1.0
12.939352,0.9523,-0.1097,-0.2929,1.0
12.955541,0.9523,-0.1078,-0.2869,1.0
12.972622,0.9504,-0.1078,-0.2869,1.0
12.993332,0.9485,-0.1117,-0.2929,1.0
13.014791,0.9485,-0.1097,-0.2929,1.0
13.037546,0.9465,-0.1097,-0.2889,1.0
13.054248,0.9504,-0.1078,-0.2831,1.0
13.076014,0.9523,-0.1058,-0.2869,1.0
13.097735,0.9485,-0.1078,-0.2948,1.0
13.120432,0.9406,-0.1156,-0.2987,0.99
13.137124,0.9445,-0.1195,-0.2967,1.0
13.154669,0.9504,-0.1176,-0.2929,1.0
13.171037,0.9504,-0.1117,-0.2929,1.0
13.192296,0.9523,-0.1137,-0.2792,1.0
13.210144,0.9485,-0.1117,-0.285,1.0
13.237158,0.9485,-0.1078,-0.2889,1.0
13.253487,0.9465,-0.1058,-0.2908,1.0
13.275107,0.9543,-0.1058,-0.2869,1.0
13.301222,0.9485,-0.1078,-0.2869,1.0
13.3193,0.9485,-0.1078,-0.2889,1.0
13.33584,0.9465,-0.1137,-0.2869,1.0
13.353926,0.9485,-0.1117,-0.2929,1.0
13.39145,0.9445,-0.1156,-0.2908,0.99
13.411819,0.9504,-0.1195,-0.2948,1.0
13.41898,0.9504,-0.1117,-0.2967,1.0
13.434991,0.9485,-0.1137,-0.2929,1.0
13.474233,0.9465,-0.1195,-0.2929,1.0
13.499591,0.9465,-0.1176,-0.2948,1.0
13.499914,0.9465,-0.1176,-0.2948,1.0
13.518707,0.9465,-0.1156,-0.2908,1.0
13.53515,0.9523,-0.1117,-0.2889,1.0
13.574276,0.9465,-0.1137,-0.2908,1.0
13.605865,0.9465,-0.1117,-0.2929,1.0
13.606316,0.9465,-0.1117,-0.2929,1.0
13.618087,0.9485,-0.1078,-0.2889,1.0
13.635561,0.9485,-0.1117,-0.2967,1.0
13.671247,0.9485,-0.1176,-0.2908,1.0
13.69934,0.9523,-0.1117,-0.2869,1.0
13.699587,0.9523,-0.1117,-0.2869,1.0
13.71695,0.9504,-0.1039,-0.285,1.0
13.737183,0.9485,-0.1078,-0.285,1.0
13.770828,0.9465,-0.1097,-0.2929,1.0
13.799887,0.9504,-0.1039,-0.2908,1.0
13.800096,0.9504,-0.1039,-0.2908,1.0
13.833655,0.9562,-0.1019,-0.285,1.0
13.850416,0.9504,-0.1058,-0.285,1.0
13.866657,0.9543,-0.1137,-0.2889,1.0
13.888732,0.9445,-0.1195,-0.2908,1.0
13.922704,0.9523,-0.1039,-0.2869,1.0
13.922905,0.9523,-0.1039,-0.2869,1.0
13.95002,0.9562,-0.1078,-0.2811,1.0
13.966331,0.9485,-0.1117,-0.285,1.0
13.989281,0.9523,-0.1117,-0.285,1.0
14.021296,0.9465,-0.1156,-0.285,1.0
14.032476,0.9445,-0.1137,-0.285,0.99
14.049635,0.9504,-0.1137,-0.285,1.0
14.065997,0.9504,-0.1078,-0.2908,1.0
14.085947,0.9445,-0.1137,-0.2869,0.99
14.111666,0.9504,-0.1137,-0.2908,1.0
14.132162,0.9465,-0.1156,-0.2889,1.0
14.149102,0.9523,-0.1117,-0.2908,1.0
14.165727,0.9504,-0.1058,-0.2869,1.0
14.184186,0.9504,-0.1058,-0.285,1.0
14.208097,0.9504,-0.1137,-0.2831,1.0
14.230807,0.9523,-0.1137,-0.2869,1.0
14.248393,0.9485,-0.1117,-0.2869,1.0
14.265519,0.9543,-0.1117,-0.2889,1.0
14.300899,0.9543,-0.1117,-0.2889,1.0
14.343664,0.9485,-0.1176,-0.2929,1.0
14.343877,0.9485,-0.1176,-0.2929,1.0
14.347887,0.9465,-0.1176,-0.2889,1.0
14.381041,0.9523,-0.1097,-0.2889,1.0
14.402487,0.9485,-0.1137,-0.2908,1.0
14.435578,0.9504,-0.1156,-0.2929,1.0
14.435785,0.9504,-0.1156,-0.2929,1.0
14.46387,0.9465,-0.1097,-0.2869,1.0
14.480486,0.9543,-0.1019,-0.2831,1.0
14.502049,0.9562,-0.1078,-0.2869,1.0
14.53689,0.9485,-0.1117,-0.2831,1.0
14.537111,0.9485,-0.1117,-0.2831,1.0
14.563208,0.9523,-0.1039,-0.2831,1.0
14.580268,0.9485,-0.1058,-0.2869,1.0
14.600941,0.9543,-0.1137,-0.2869,1.0
14.633643,0.9485,-0.1273,-0.2967,1.0
14.633851,0.9485,-0.1273,-0.2967,1.0
14.662761,0.9445,-0.1214,-0.2869,0.99
14.679319,0.9485,-0.1117,-0.285,1.0
14.700535,0.9504,-0.1176,-0.2908,1.0
14.72026,0.9504,-0.1097,-0.2869,1.0
14.744764,0.9543,-0.1097,-0.2831,1.0
14.762269,0.9543,-0.1137,-0.2831,1.0
14.778682,0.9485,-0.1156,-0.2908,1.0
14.800245,0.9523,-0.1137,-0.285,1.0
14.821965,0.9562,-0.1137,-0.2752,1.0
14.84424,0.9543,-0.1097,-0.2811,1.0
14.861043,0.9485,-0.1058,-0.2811,0.99
14.884326,0.9465,-0.1176,-0.2908,1.0
14.912177,0.9504,-0.1117,-0.2831,1.0
14.925962,0.9504,-0.1156,-0.285,1.0
14.942419,0.9504,-0.1214,-0.2869,1.0
14.959541,0.9485,-0.1176,-0.2889,1.0
