time,gFx,gFy,gFz,TgF
9.95356,0.9054,0.0406,-0.3944,0.99
9.959867,0.9094,0.0387,-0.3963,0.99
9.978818,0.9133,0.0406,-0.3984,1.0
10.015649,0.9192,0.0406,-0.3984,1.0
10.057428,0.9152,0.0348,-0.4003,1.0
10.057682,0.9152,0.0348,-0.4003,1.0
10.061064,0.9075,0.0426,-0.3963,0.99
10.078106,0.9113,0.0426,-0.4003,1.0
10.11192,0.9152,0.0406,-0.3963,1.0
10.132574,0.9152,0.0406,-0.3963,1.0
10.168444,0.9113,0.0328,-0.4003,1.0
10.168675,0.9113,0.0328,-0.4003,1.0
10.19442,0.9094,0.0348,-0.3963,0.99
10.210946,0.9094,0.0387,-0.3984,0.99
10.232281,0.9133,0.0367,-0.3984,1.0
10.245999,0.9133,0.0426,-0.3963,1.0
10.259407,0.9133,0.0367,-0.3984,1.0
10.292827,0.9113,0.0387,-0.3963,0.99
10.309094,0.9171,0.0387,-0.3944,1.0
10.329094,0.9094,0.0348,-0.3944,0.99
10.35293,0.9133,0.0406,-0.4022,1.0
10.375281,0.9133,0.0387,-0.4061,1.0
10.393675,0.9113,0.0426,-0.3984,1.0
10.409552,0.9133,0.0426,-0.3944,1.0
10.431911,0.9113,0.0406,-0.3984,1.0
10.473857,0.9133,0.0387,-0.3944,1.0
10.474107,0.9133,0.0387,-0.3944,1.0
10.49123,0.9133,0.0387,-0.3984,1.0
10.51128,0.9152,0.0445,-0.3963,1.0
10.546122,0.9133,0.0367,-0.3963,1.0
10.546353,0.9133,0.0367,-0.3963,1.0
10.574417,0.9152,0.0367,-0.3924,1.0
10.591408,0.9192,0.0328,-0.3866,1.0
10.613649,0.9113,0.0308,-0.3963,0.99
10.633532,0.9094,0.0367,-0.3984,0.99
10.657686,0.9133,0.0426,-0.3984,1.0
10.674413,0.9171,0.0426,-0.3963,1.0
10.690858,0.9152,0.0387,-0.3984,1.0
10.71187,0.9113,0.0367,-0.3944,0.99
10.733206,0.9152,0.0387,-0.3984,1.0
10.757809,0.9133,0.0426,-0.3924,0.99
10.773481,0.9171,0.0348,-0.3944,1.0
10.790443,0.9113,0.0328,-0.4042,1.0
10.812522,0.9054,0.0387,-0.4003,0.99
10.835924,0.9075,0.0348,-0.4061,0.99
10.856842,0.925,0.0308,-0.4042,1.01
10.873542,0.9289,0.0308,-0.3924,1.01
10.889947,0.9015,0.0387,-0.3807,0.98
10.911487,0.9171,0.0387,-0.3847,1.0
10.940208,0.9094,0.0426,-0.4022,1.0
10.956089,0.9113,0.0328,-0.3963,0.99
10.973033,0.9094,0.0387,-0.3984,0.99
11.01189,0.9171,0.0406,-0.4081,1.0
11.012503,0.9171,0.0406,-0.4081,1.0
11.035563,0.9171,0.0464,-0.4022,1.0
11.055671,0.9133,0.0406,-0.3984,1.0
11.088923,0.9054,0.0387,-0.4081,0.99
11.1047,0.9054,0.0445,-0.4061,0.99
11.126674,0.9094,0.0406,-0.3924,0.99
11.156807,0.9171,0.0328,-0.3807,0.99
11.157023,0.9171,0.0328,-0.3807,0.99
11.18884,0.9152,0.0406,-0.4081,1.0
11.204871,0.9133,0.0426,-0.4022,1.0
11.226362,0.9113,0.0464,-0.3924,0.99
11.258604,0.9171,0.0485,-0.3788,0.99
11.258817,0.9171,0.0485,-0.3788,0.99
11.287955,0.9094,0.0387,-0.3886,0.99
11.304679,0.9113,0.0289,-0.4042,1.0
11.327065,0.9152,0.0328,-0.4257,1.01
11.370253,0.9094,0.0504,-0.373,0.98
11.374344,0.9113,0.0485,-0.373,0.99
11.38605,0.9113,0.0523,-0.3788,0.99
11.404045,0.9152,0.0504,-0.3984,1.0
11.41975,0.925,0.0426,-0.4061,1.01
11.442704,0.9192,0.0367,-0.414,1.01
11.484578,0.9171,0.0348,-0.3944,1.0
11.484827,0.9171,0.0348,-0.3944,1.0
11.502924,0.9269,0.0308,-0.3924,1.01
11.541595,0.9133,0.0367,-0.4022,1.0
11.542206,0.9133,0.0367,-0.4022,1.0
11.582529,0.9015,0.0445,-0.369,0.98
11.582758,0.9015,0.0445,-0.369,0.98
11.602216,0.9113,0.0269,-0.3905,0.99
11.641143,0.9171,0.0289,-0.4315,1.01
11.675302,0.925,0.0562,-0.3924,1.01
11.675548,0.925,0.0562,-0.3924,1.01
11.683407,0.925,0.0543,-0.3827,1.0
11.718775,0.9015,0.0543,-0.3847,0.98
11.740596,0.9015,0.0328,-0.4042,0.99
11.768171,0.9152,0.0269,-0.3963,1.0
11.768406,0.9152,0.0269,-0.3963,1.0
11.784147,0.9231,0.0367,-0.3827,1.0
11.823435,0.9269,0.0387,-0.3944,1.01
11.863402,0.9054,0.0543,-0.3866,0.99
11.863651,0.9054,0.0543,-0.3866,0.99
11.86684,0.9035,0.0485,-0.3807,0.98
11.884891,0.9035,0.0464,-0.3886,0.98
11.922562,0.9152,0.0348,-0.3944,1.0
11.956969,0.925,0.0308,-0.4003,1.01
11.957241,0.925,0.0308,-0.4003,1.01
11.966366,0.9211,0.0406,-0.4042,1.01
12.000405,0.9113,0.0621,-0.3788,0.99
12.016954,0.9015,0.0621,-0.3847,0.98
12.039574,0.9152,0.0348,-0.4022,1.0
12.070963,0.9113,0.0406,-0.3963,0.99
12.071256,0.9113,0.0406,-0.3963,0.99
12.097911,0.9035,0.0621,-0.3788,0.98
12.117665,0.9133,0.0504,-0.3827,0.99
12.137745,0.9269,0.0348,-0.3886,1.01
12.157172,0.9308,0.0289,-0.4081,1.02
12.182665,0.9133,0.0426,-0.4003,1.0
12.199438,0.9075,0.0562,-0.3866,0.99
12.21431,0.9015,0.0601,-0.3749,0.98
12.232804,0.9094,0.0406,-0.3866,0.99
12.267323,0.9211,0.0406,-0.412,1.01
12.281061,0.9113,0.0504,-0.3827,0.99
12.298249,0.9075,0.0582,-0.367,0.98
12.313702,0.9113,0.0523,-0.369,0.98
12.331989,0.9269,0.0426,-0.371,1.0
12.362002,0.9133,0.0387,-0.3847,0.99
12.381186,0.9075,0.0464,-0.3963,0.99
12.397039,0.9152,0.0464,-0.4061,1.0
12.413212,0.925,0.0445,-0.412,1.01
