time,gFx,gFy,gFz,TgF
11.540944,-0.1829,-0.5983,-0.7363,0.97
11.558939,-0.1848,-0.6002,-0.7363,0.97
11.575731,-0.1848,-0.6002,-0.7363,0.97
11.599785,-0.1887,-0.6021,-0.7363,0.97
11.625238,-0.1887,-0.6021,-0.7403,0.97
11.640691,-0.1867,-0.5963,-0.7442,0.97
11.656924,-0.1789,-0.5983,-0.7422,0.97
11.679097,-0.1887,-0.5904,-0.7481,0.97
11.711887,-0.1829,-0.5963,-0.7363,0.97
11.712105,-0.1829,-0.5963,-0.7363,0.97
11.741496,-0.1887,-0.6021,-0.7384,0.97
11.759321,-0.1906,-0.6021,-0.7384,0.97
11.773488,-0.1926,-0.6021,-0.7344,0.97
11.794769,-0.1848,-0.6021,-0.7384,0.97
11.836658,-0.1789,-0.606,-0.7403,0.97
11.837113,-0.1789,-0.606,-0.7403,0.97
11.856258,-0.1789,-0.6041,-0.7403,0.97
11.878229,-0.1808,-0.606,-0.7384,0.97
11.914408,-0.1829,-0.6002,-0.7403,0.97
11.91461,-0.1829,-0.6002,-0.7403,0.97
11.939324,-0.1867,-0.6021,-0.7384,0.97
11.955547,-0.1887,-0.6021,-0.7344,0.97
11.977234,-0.1887,-0.5983,-0.7384,0.97
12.010999,-0.1867,-0.6021,-0.7363,0.97
12.022238,-0.1829,-0.5983,-0.7403,0.97
12.039087,-0.1848,-0.6041,-0.7403,0.97
12.055091,-0.1867,-0.606,-0.7363,0.97
12.077094,-0.1867,-0.6041,-0.7384,0.97
12.109502,-0.1867,-0.6002,-0.7403,0.97
12.121422,-0.1887,-0.5983,-0.7344,0.97
12.13799,-0.1808,-0.6021,-0.7422,0.97
12.175254,-0.1789,-0.5983,-0.7461,0.97
12.175739,-0.1789,-0.5983,-0.7461,0.97
12.198856,-0.1906,-0.606,-0.7344,0.97
12.221382,-0.1829,-0.6041,-0.7363,0.97
12.238275,-0.1789,-0.6041,-0.7403,0.97
12.273957,-0.1829,-0.6021,-0.7384,0.97
12.312751,-0.1906,-0.6002,-0.7363,0.97
12.312962,-0.1906,-0.6002,-0.7363,0.97
12.318712,-0.1867,-0.6002,-0.7442,0.97
12.337446,-0.1887,-0.606,-0.7384,0.97
12.372411,-0.1867,-0.6119,-0.7442,0.98
12.39588,-0.1808,-0.6041,-0.7286,0.96
12.402049,-0.1829,-0.6041,-0.7344,0.97
12.419451,-0.175,-0.6002,-0.7422,0.97
12.453264,-0.1867,-0.606,-0.7286,0.97
12.470055,-0.1848,-0.6021,-0.7324,0.97
12.489498,-0.1829,-0.5983,-0.7384,0.97
12.524685,-0.1789,-0.5983,-0.7384,0.97
12.524889,-0.1789,-0.5983,-0.7384,0.97
12.552532,-0.1769,-0.5963,-0.7422,0.97
12.569467,-0.1848,-0.5963,-0.7403,0.97
12.59457,-0.1926,-0.5943,-0.7442,0.97
12.632049,-0.1848,-0.6041,-0.7422,0.97
12.632286,-0.1848,-0.6041,-0.7422,0.97
12.651786,-0.1808,-0.6002,-0.7363,0.97
12.669094,-0.1829,-0.5983,-0.7403,0.97
12.694653,-0.1829,-0.6081,-0.7422,0.98
12.731437,-0.175,-0.6041,-0.7403,0.97
12.731647,-0.175,-0.6041,-0.7403,0.97
12.751451,-0.1829,-0.6041,-0.7384,0.97
12.768598,-0.1829,-0.6021,-0.7422,0.97
12.789254,-0.1789,-0.606,-0.7344,0.97
12.828606,-0.1848,-0.6041,-0.7344,0.97
12.82883,-0.1848,-0.6041,-0.7344,0.97
12.850226,-0.1887,-0.606,-0.7363,0.97
12.86778,-0.1848,-0.6041,-0.7384,0.97
12.888992,-0.1829,-0.6041,-0.7422,0.97
12.907877,-0.1808,-0.6002,-0.7442,0.97
12.933148,-0.1789,-0.5983,-0.7481,0.97
12.949798,-0.1829,-0.6041,-0.7344,0.97
12.967346,-0.1829,-0.5963,-0.7403,0.97
12.9882,-0.1887,-0.5963,-0.7422,0.97
13.0157,-0.1887,-0.6021,-0.7403,0.97
13.032059,-0.1848,-0.6021,-0.7403,0.97
13.04934,-0.1867,-0.606,-0.7403,0.97
13.087991,-0.1769,-0.6021,-0.7442,0.97
13.088652,-0.1769,-0.6021,-0.7442,0.97
13.123267,-0.1829,-0.606,-0.7363,0.97
13.131111,-0.1848,-0.6081,-0.7461,0.98
13.149425,-0.1789,-0.6041,-0.7403,0.97
13.186531,-0.1789,-0.6021,-0.7344,0.97
13.209005,-0.1769,-0.6002,-0.7384,0.97
13.213575,-0.1808,-0.6002,-0.7403,0.97
