accx,accy,accz
-0.1829,-0.606,-0.7324
-0.1906,-0.6041,-0.7363
-0.1848,-0.6002,-0.7461
-0.1848,-0.6002,-0.7461
-0.1829,-0.5983,-0.7363
-0.1848,-0.6002,-0.7363
-0.1848,-0.6002,-0.7363
-0.1887,-0.6021,-0.7363
-0.1887,-0.6021,-0.7403
-0.1867,-0.5963,-0.7442
-0.1789,-0.5983,-0.7422
-0.1887,-0.5904,-0.7481
-0.1829,-0.5963,-0.7363
-0.1829,-0.5963,-0.7363
-0.1887,-0.6021,-0.7384
-0.1906,-0.6021,-0.7384
-0.1926,-0.6021,-0.7344
-0.1848,-0.6021,-0.7384
-0.1789,-0.606,-0.7403
-0.1789,-0.606,-0.7403
-0.1789,-0.6041,-0.7403
-0.1808,-0.606,-0.7384
-0.1829,-0.6002,-0.7403
-0.1829,-0.6002,-0.7403
-0.1867,-0.6021,-0.7384
-0.1887,-0.6021,-0.7344
-0.1887,-0.5983,-0.7384
-0.1867,-0.6021,-0.7363
-0.1829,-0.5983,-0.7403
-0.1848,-0.6041,-0.7403
-0.1867,-0.606,-0.7363
-0.1867,-0.6041,-0.7384
-0.1867,-0.6002,-0.7403
-0.1887,-0.5983,-0.7344
-0.1808,-0.6021,-0.7422
-0.1789,-0.5983,-0.7461
-0.1789,-0.5983,-0.7461
-0.1906,-0.606,-0.7344
-0.1829,-0.6041,-0.7363
-0.1789,-0.6041,-0.7403
-0.1829,-0.6021,-0.7384
-0.1906,-0.6002,-0.7363
-0.1906,-0.6002,-0.7363
-0.1867,-0.6002,-0.7442
-0.1887,-0.606,-0.7384
-0.1867,-0.6119,-0.7442
-0.1808,-0.6041,-0.7286
-0.1829,-0.6041,-0.7344
-0.175,-0.6002,-0.7422
-0.1867,-0.606,-0.7286
-0.1848,-0.6021,-0.7324
-0.1829,-0.5983,-0.7384
-0.1789,-0.5983,-0.7384
-0.1789,-0.5983,-0.7384
-0.1769,-0.5963,-0.7422
-0.1848,-0.5963,-0.7403
-0.1926,-0.5943,-0.7442
-0.1848,-0.6041,-0.7422
-0.1848,-0.6041,-0.7422
-0.1808,-0.6002,-0.7363
-0.1829,-0.5983,-0.7403
-0.1829,-0.6081,-0.7422
-0.175,-0.6041,-0.7403
-0.175,-0.6041,-0.7403
-0.1829,-0.6041,-0.7384
-0.1829,-0.6021,-0.7422
-0.1789,-0.606,-0.7344
-0.1848,-0.6041,-0.7344
-0.1848,-0.6041,-0.7344
-0.1887,-0.606,-0.7363
-0.1848,-0.6041,-0.7384
-0.1829,-0.6041,-0.7422
-0.1808,-0.6002,-0.7442
-0.1789,-0.5983,-0.7481
-0.1829,-0.6041,-0.7344
-0.1829,-0.5963,-0.7403
-0.1887,-0.5963,-0.7422
-0.1887,-0.6021,-0.7403
-0.1848,-0.6021,-0.7403
-0.1867,-0.606,-0.7403
-0.1769,-0.6021,-0.7442
-0.1769,-0.6021,-0.7442
-0.1829,-0.606,-0.7363
-0.1848,-0.6081,-0.7461
-0.1789,-0.6041,-0.7403
-0.1789,-0.6021,-0.7344
-0.1769,-0.6002,-0.7384
-0.1808,-0.6002,-0.7403
-0.1887,-0.6021,-0.7442
-0.1926,-0.6021,-0.7403
-0.1887,-0.6081,-0.7442
-0.1789,-0.6041,-0.7384
-0.1789,-0.6041,-0.7384
-0.1848,-0.606,-0.7344
-0.1867,-0.5983,-0.7422
-0.1808,-0.5943,-0.7481
-0.1808,-0.5943,-0.7481
-0.1808,-0.5943,-0.7481
-0.1867,-0.5943,-0.7442
-0.1808,-0.5983,-0.7422
-0.1808,-0.5983,-0.7403
-0.1848,-0.6041,-0.7442
-0.1848,-0.6041,-0.7442
-0.1848,-0.6139,-0.7403
-0.1829,-0.6081,-0.7442
-0.1829,-0.61,-0.7461
-0.1789,-0.606,-0.7363
-0.1789,-0.6081,-0.7324
-0.1808,-0.6041,-0.7363
-0.1808,-0.606,-0.7363
-0.1829,-0.6041,-0.7344
-0.1808,-0.6002,-0.7461
-0.1789,-0.6002,-0.7384
-0.1829,-0.5963,-0.7461
-0.1789,-0.6021,-0.7442
-0.1829,-0.6002,-0.7403
-0.1789,-0.6081,-0.7384
-0.1829,-0.5983,-0.7403
-0.1829,-0.6021,-0.7422
-0.1769,-0.606,-0.7461
-0.175,-0.6002,-0.7384
-0.1808,-0.6021,-0.7344
-0.1808,-0.5983,-0.7461
-0.1808,-0.6021,-0.7384
-0.1829,-0.6002,-0.7403
-0.1829,-0.6041,-0.7422
-0.1789,-0.6041,-0.7384
-0.1848,-0.6041,-0.7403
-0.1829,-0.6041,-0.7442
