accx,accy,accz
0.6534,0.0015,-0.4648
0.6534,0.0015,-0.4648
0.6416,0.0094,-0.4706
0.6221,0.1226,-0.5644
0.6183,0.1324,-0.5293
0.6104,0.1207,-0.5742
0.6143,0.1188,-0.5996
0.6046,0.0895,-0.6308
0.5518,0.0641,-0.6582
0.585,0.0739,-0.6972
0.6085,-0.014,-0.7149
0.6085,-0.014,-0.7149
0.6886,0.0739,-0.7559
0.7471,0.0953,-0.7442
0.7159,0.0797,-0.7207
0.8723,0.0816,-0.6015
0.8723,0.0816,-0.6015
1.1262,0.1363,-0.6972
1.2298,0.1969,-0.7969
1.1614,0.2321,-0.8418
0.8332,0.1735,-0.5312
0.8293,0.1579,-0.5058
0.8742,0.068,-0.4217
0.8898,-0.0159,-0.3495
0.882,-0.014,-0.328
0.9621,0.0699,-0.3085
1.013,0.0718,-0.3241
0.9972,0.0387,-0.3182
0.9504,0.0094,-0.3358
0.9094,0.0113,-0.3299
0.8996,0.0855,-0.2967
0.9406,0.0718,-0.2987
0.9348,0.0015,-0.2967
0.8859,-0.0609,-0.3143
0.8332,-0.1626,-0.326
0.8547,-0.0844,-0.2694
0.8547,-0.0844,-0.2694
0.8859,-0.0082,-0.2538
0.8723,0.0054,-0.2889
0.8273,-0.0316,-0.2752
0.8644,-0.1195,-0.2498
0.8644,-0.1195,-0.2498
0.8351,-0.1391,-0.2733
0.8527,-0.1605,-0.1872
0.8234,-0.1566,-0.2088
0.9485,-0.1664,-0.2771
0.9836,-0.184,-0.2831
0.9778,-0.1918,-0.2948
1.0149,-0.1859,-0.2284
1.0871,-0.1312,-0.1893
1.0871,-0.1312,-0.1893
1.1614,-0.1019,-0.2186
1.2729,-0.0823,-0.2284
1.3314,-0.1019,-0.2126
1.3861,-0.0082,-0.2303
1.3861,-0.0082,-0.2303
1.3119,0.0485,-0.1951
1.177,0.1598,-0.1619
1.0696,0.2399,-0.2517
1.0149,0.0152,-0.1736
1.0149,0.0152,-0.1736
0.9972,-0.0062,-0.1795
0.9054,-0.1391,-0.3026
0.8801,-0.1371,-0.2967
0.8468,-0.0159,-0.2792
0.925,0.0953,-0.3456
0.925,0.0953,-0.3456
0.882,0.1481,-0.3065
0.839,0.1266,-0.2948
0.8019,0.0972,-0.2792
0.7687,0.0485,-0.3924
0.7648,-0.0082,-0.4354
0.7042,-0.0433,-0.4452
0.6085,-0.0667,-0.5312
0.5967,-0.0511,-0.4725
0.6299,-0.0238,-0.5039
0.628,0.0054,-0.5409
0.6339,0.0562,-0.5644
0.6593,0.0739,-0.5859
0.6299,0.109,-0.5977
0.6299,0.109,-0.5977
0.6026,0.0876,-0.6171
0.5655,0.0406,-0.6504
0.5596,0.0816,-0.6641
0.6202,0.0699,-0.666
0.626,0.0739,-0.707
0.671,0.0641,-0.7617
0.7706,0.0485,-0.7833
0.9171,0.0113,-0.838
1.095,0.066,-0.8204
1.095,0.066,-0.8204
0.9075,0.0641,-0.7384
0.9719,0.1461,-0.4667
1.179,0.2986,-0.625
0.7452,-0.0453,-0.3593
0.7452,-0.0453,-0.3593
0.7452,-0.0453,-0.3593
0.7941,-0.0218,-0.3006
1.0207,0.1109,-0.369
1.0207,0.1109,-0.369
1.0207,0.1109,-0.369
1.0696,0.1168,-0.3905
0.882,0.0621,-0.3162
0.8273,0.0191,-0.3182
0.8312,0.0211,-0.3143
0.8527,-0.0042,-0.3124
0.837,-0.0902,-0.3026
0.8293,-0.0981,-0.2694
0.8273,-0.0902,-0.2479
0.8468,-0.0863,-0.2284
0.8527,-0.0473,-0.2517
0.8136,-0.0511,-0.2263
0.7999,-0.0082,-0.244
0.8586,-0.0218,-0.2713
0.925,-0.1,-0.2908
0.925,-0.1,-0.2908
0.8917,-0.1938,-0.2967
0.8761,-0.2192,-0.3221
0.925,-0.2348,-0.3241
0.9426,-0.2231,-0.3085
0.9739,-0.2036,-0.3632
0.9739,-0.2192,-0.3104
0.9426,-0.1879,-0.2752
0.9934,-0.0902,-0.2479
1.222,0.0367,-0.1639
1.222,0.0367,-0.1639
1.2494,-0.141,-0.242
1.224,-0.2504,-0.2517
1.3412,-0.1918,-0.2303
1.4233,-0.1137,-0.1853
1.2767,0.0015,-0.2049
1.1634,0.1032,-0.1893
1.0735,0.1559,-0.1951
1.0422,0.1579,-0.2381
1.0931,0.0992,-0.199
1.0579,0.0739,-0.1365
1.0149,0.0387,-0.1502
1.011,0.0054,-0.2205
1.009,-0.0375,-0.2694
0.9192,-0.0238,-0.2811
0.8488,0.0094,-0.2713
0.798,0.0523,-0.3436
0.8312,0.1363,-0.4452
0.7785,0.107,-0.3456
0.7745,-0.1195,-0.4765
0.7745,-0.1195,-0.4765
0.7745,-0.1195,-0.4765
0.6437,-0.1137,-0.4823
0.5596,-0.059,-0.4491
0.5088,0.0816,-0.4902
0.5264,0.0953,-0.5018
0.5264,0.0953,-0.5018
0.6319,0.1226,-0.539
0.5694,0.0836,-0.6133
0.5303,0.1246,-0.6641
0.5303,0.1246,-0.6641
0.5264,0.109,-0.6816
0.5284,0.1344,-0.7324
0.5792,0.1461,-0.7149
0.6984,0.0328,-0.7226
0.712,0.0113,-0.7226
0.7648,-0.0706,-0.7696
0.8879,0.0269,-0.6485
1.2631,0.2439,-0.9806
1.3823,0.3083,-0.8849
1.0501,0.1754,-0.713
0.7492,0.1324,-0.5957
0.6964,0.0406,-0.4804
0.755,0.0073,-0.367
0.7823,0.0073,-0.3416
0.9367,0.1149,-0.3124
1.0989,0.154,-0.3358
1.054,0.1286,-0.3612
1.0012,0.0504,-0.3632
0.9035,0.0426,-0.2948
0.8253,0.0601,-0.2615
0.8136,0.0504,-0.242
0.843,0.0113,-0.2576
0.841,-0.0863,-0.3085
0.8781,-0.096,-0.3182
0.9445,-0.0765,-0.3162
1.0012,-0.0706,-0.2517
0.968,-0.0296,-0.2557
0.9426,-0.0042,-0.2674
0.9445,-0.0394,-0.2733
0.8957,-0.0433,-0.2361
0.8332,-0.0355,-0.2615
0.8058,-0.1019,-0.2166
0.8097,-0.1508,-0.2322
0.8097,-0.1508,-0.2322
0.843,-0.1528,-0.2498
0.882,-0.1332,-0.2576
0.9329,-0.1664,-0.2517
0.9192,-0.1782,-0.2674
0.9445,-0.2269,-0.2733
0.9876,-0.2309,-0.2615
0.9485,-0.1703,-0.3397
1.0559,-0.1547,-0.2596
1.2474,-0.014,-0.1893
1.306,-0.014,-0.1912
1.2415,-0.0101,-0.1872
1.2122,-0.2348,-0.2557
1.2377,-0.1976,-0.2186
1.1927,-0.0609,-0.2186
1.1672,-0.0355,-0.1932
1.0989,0.0876,-0.156
1.0989,0.1735,0.0568
1.0012,0.1305,0.0276
0.9269,0.1286,-0.0212
0.9231,0.1051,-0.0798
1.0168,0.0972,-0.1599
1.0754,-0.014,-0.2205
0.9504,0.0073,-0.1658
0.9504,0.0073,-0.1658
0.9054,0.0485,-0.197
0.843,0.0641,-0.1365
0.837,0.0445,-0.1795
0.8917,0.0073,-0.3299
1.0188,-0.0082,-0.4159
1.0168,0.0035,-0.3924
0.798,0.0211,-0.3026
0.6612,-0.0199,-0.2771
0.6397,-0.1039,-0.3495
0.671,-0.1078,-0.3924
0.669,-0.0706,-0.412
0.6749,-0.0316,-0.4315
0.6476,0.0426,-0.4315
0.6006,0.109,-0.4022
0.542,0.0758,-0.3984
0.5557,0.0387,-0.4433
0.6085,0.0094,-0.4843
0.6924,-0.0277,-0.4999
0.8058,-0.0375,-0.5449
0.8957,-0.0082,-0.6113
1.0422,-0.0159,-0.5879
1.1634,-0.0199,-0.6015
1.1986,-0.0042,-0.6445
1.0422,0.0152,-0.7051
0.8917,-0.0687,-0.8126
0.8488,-0.0765,-0.838
0.798,-0.0473,-0.8478
0.7433,-0.0531,-0.8106
0.9621,0.1109,-0.5332
1.5581,0.2809,-0.3651
1.2591,0.5878,-0.0544
0.9289,0.5115,-0.1052
0.6358,0.2986,-0.1326
0.5811,0.0934,-0.031
0.9485,-0.0394,-0.1092
1.1712,-0.0336,-0.1872
1.2259,0.0504,-0.2263
1.0403,0.0601,-0.2557
0.8351,0.0582,-0.2498
0.8351,0.0582,-0.2498
0.843,0.068,-0.2654
0.796,0.0171,-0.2224
0.7883,-0.0844,-0.2205
0.8351,-0.1645,-0.3085
0.8351,-0.1645,-0.3085
0.841,-0.1586,-0.3143
0.8957,-0.1371,-0.2908
0.9758,0.0113,-0.2694
0.8996,0.0171,-0.2831
0.8996,0.0171,-0.2831
0.8019,-0.0101,-0.2538
