accx,accy,accz
1.0715,0.1109,0.0705
1.0188,0.2224,0.0237
0.9171,0.191,-0.027
0.8097,0.0152,-0.0779
0.8468,-0.0785,-0.0954
0.8586,-0.0883,-0.0975
0.9075,-0.1312,-0.1111
0.9329,-0.0706,-0.1013
0.9485,-0.0453,-0.0817
0.9816,-0.0453,-0.0817
0.9485,-0.0511,-0.0954
0.9485,-0.0511,-0.0954
0.9406,-0.0569,-0.1111
0.9348,-0.0667,-0.1111
0.9367,-0.0804,-0.1013
0.9543,-0.0883,-0.0798
0.9739,-0.1391,-0.1208
0.9856,-0.1703,-0.1462
0.9778,-0.1859,-0.1619
0.9621,-0.2231,-0.2244
0.9543,-0.2681,-0.2654
0.9972,-0.2797,-0.2381
1.011,-0.2133,-0.2263
1.0384,-0.1312,-0.2107
1.2084,0.0992,-0.1776
1.2611,0.1109,-0.3006
1.1556,-0.2309,-0.0427
1.1302,-0.0981,0.0764
1.0638,0.3494,0.217
1.1634,0.5154,-0.0349
1.3549,-0.1078,-0.2967
1.3549,-0.1078,-0.2967
0.8781,-0.2036,-0.2498
0.8039,-0.1332,-0.3026
0.9504,0.0328,-0.158
0.8957,0.0739,-0.1521
0.8957,0.0739,-0.1521
0.8957,0.0797,-0.1697
0.9035,0.0953,-0.1872
0.8566,0.0914,-0.1716
0.8468,0.0367,-0.197
0.8468,0.0367,-0.197
0.8742,0.0328,-0.2088
0.9583,0.0464,-0.201
0.9758,0.0289,-0.2459
0.9152,-0.059,-0.3534
0.8957,-0.0785,-0.3572
0.8468,-0.1391,-0.3651
0.882,-0.059,-0.2811
0.9641,-0.0277,-0.3045
0.9797,-0.0277,-0.3162
1.0168,-0.0492,-0.3514
1.0051,-0.096,-0.4217
0.9993,-0.1156,-0.4335
1.138,-0.0257,-0.3104
1.3823,0.0855,-0.2147
1.4291,0.1637,-0.1208
1.3412,0.238,-0.033
1.2005,0.1676,-0.027
1.1907,0.1833,0.0373
0.968,0.2888,-0.033
0.7217,0.2008,-0.1287
0.6065,0.0718,-0.1541
0.7413,-0.0823,-0.201
0.966,-0.0433,-0.1853
0.966,-0.0433,-0.1853
0.8644,0.1617,-0.1385
0.8527,0.1813,-0.0779
0.9797,0.15,-0.0759
1.2513,0.0778,-0.1345
1.2513,0.0778,-0.1345
1.1888,0.0231,-0.197
1.0911,-0.0179,-0.201
0.9797,0.0094,-0.1658
0.9269,0.0621,-0.0838
0.9856,0.0914,-0.0427
0.9816,0.0855,-0.0349
0.9562,0.0601,-0.027
0.9269,0.0523,-0.0407
0.9015,-0.0003,-0.0954
0.8859,-0.0336,-0.0954
0.8644,-0.0336,-0.072
0.8605,-0.0218,-0.0877
0.9015,-0.0823,-0.1092
0.9387,-0.0941,-0.1033
0.9523,-0.0902,-0.1033
0.9876,-0.0453,-0.1013
1.0696,-0.1078,-0.1365
1.0989,-0.1801,-0.197
1.1262,-0.1879,-0.199
1.1262,-0.1879,-0.199
1.1302,-0.1,-0.1385
1.2122,-0.0433,-0.1483
1.3725,-0.0609,-0.0427
1.5053,0.0073,0.1155
1.4623,0.0816,0.176
1.1106,0.3631,0.0628
1.0754,0.2927,0.0197
1.0598,0.1735,-0.029
1.0598,0.0562,-0.0661
1.0638,0.0211,-0.0915
1.1087,0.0445,-0.0857
1.0032,0.068,-0.0681
0.8664,0.0934,-0.0564
0.7355,0.1109,-0.0623
0.7355,0.1109,-0.0623
0.7706,0.0387,-0.0817
0.8019,0.0015,-0.0779
0.7999,0.0231,-0.0896
0.796,0.0231,-0.1189
0.796,0.0231,-0.1189
0.8058,0.0035,-0.1306
0.8253,0.0328,-0.158
0.8507,0.0718,-0.1756
