accx,accy,accz
1.0286,-0.0746,-0.1423
1.0442,-0.0413,-0.1716
1.1145,-0.0804,-0.2049
1.1966,-0.0823,-0.2361
1.1966,-0.0823,-0.2361
1.1947,-0.0023,-0.2635
1.0969,0.0914,-0.2322
1.0442,0.1051,-0.2205
0.9914,0.0934,-0.2263
0.9621,0.0934,-0.2576
0.9504,0.1246,-0.2303
0.9778,0.1969,-0.3085
0.9641,0.113,-0.2635
1.0481,0.0718,-0.3476
1.0461,0.0231,-0.3534
1.0461,0.0328,-0.3572
0.9171,0.0582,-0.3143
0.8566,0.0426,-0.3143
0.8449,0.025,-0.3124
0.8723,0.0562,-0.3182
0.8488,0.0464,-0.2967
0.8605,0.1032,-0.41
0.8195,-0.0473,-0.4217
0.7843,0.0895,-0.3378
0.7902,0.0504,-0.3397
0.7531,0.0269,-0.4022
0.755,0.0367,-0.4081
0.7608,0.0191,-0.4179
0.7999,-0.0316,-0.4335
0.7706,0.0035,-0.4354
0.8684,-0.0179,-0.4257
0.9113,-0.0531,-0.4921
0.9192,-0.0179,-0.4531
1.0266,0.0073,-0.4217
1.0911,0.025,-0.4941
0.9211,-0.0433,-0.5879
0.7725,-0.0218,-0.5859
0.8527,0.0094,-0.7149
1.2103,-0.0687,-0.5332
1.3139,0.1657,-0.3143
1.136,0.2634,-0.0603
0.8116,0.1246,-0.2948
0.7198,-0.0453,-0.1306
0.9035,-0.0473,-0.0877
1.0892,-0.0413,-0.0349
1.0715,0.1012,-0.0368
1.0833,0.0914,-0.203
1.1224,-0.1176,-0.1365
1.0012,-0.0453,-0.1932
1.0305,-0.0277,-0.2576
1.0305,-0.0277,-0.2576
0.9758,0.0464,-0.201
0.9543,0.0231,-0.2263
0.8586,-0.1176,-0.1326
0.8586,-0.1176,-0.1326
0.841,-0.059,-0.2126
0.9152,-0.0648,-0.1776
0.8761,-0.0492,-0.1385
0.9269,-0.0159,-0.1131
0.8957,-0.0648,-0.1404
0.9719,-0.1156,-0.1678
0.968,-0.1351,-0.1619
0.9465,-0.1176,-0.1756
1.0892,-0.2015,-0.0251
0.925,-0.3579,-0.1208
0.925,-0.3579,-0.1208
0.9231,-0.3794,-0.1462
0.9876,-0.4947,-0.1092
0.9895,-0.5377,-0.1404
0.9895,-0.5377,-0.1404
1.0149,-0.522,-0.0915
0.9914,-0.5943,-0.2733
1.3216,-0.4165,-0.2361
1.2904,-0.2895,-0.1071
1.222,-0.2133,-0.0954
1.183,-0.2133,-0.0603
1.0324,-0.2446,-0.1697
1.0032,-0.1293,-0.0564
0.9485,-0.2348,-0.2694
0.9485,-0.2348,-0.2694
0.9719,-0.1976,-0.3534
1.0207,-0.1996,-0.3182
1.013,-0.2015,-0.2674
0.9602,-0.1626,-0.2654
0.9054,-0.266,-0.0388
0.9152,-0.266,-0.0896
1.0226,-0.2621,-0.2361
1.0598,-0.2602,-0.4081
