accx,accy,accz
0.9856,0.2986,-0.1853
0.9699,0.2341,-0.2205
0.8859,-0.1664,-0.4452
0.8293,-0.2231,-0.4902
0.8859,-0.096,-0.4452
0.9583,0.0171,-0.3397
0.9836,0.0601,-0.2967
1.0012,0.0601,-0.2908
0.9895,0.0562,-0.2987
0.8723,0.0621,-0.3026
0.8214,0.0601,-0.2831
0.841,0.0543,-0.2654
0.8742,0.0464,-0.2908
0.9308,0.0485,-0.2869
0.9387,0.0699,-0.285
0.8507,0.0445,-0.2733
0.8488,0.0133,-0.2967
0.8742,-0.014,-0.3241
0.8996,-0.0413,-0.3593
0.8605,-0.0765,-0.3788
0.837,-0.0823,-0.3963
0.8449,-0.0394,-0.3924
0.8801,0.0054,-0.367
0.9054,0.0426,-0.3339
0.9289,-0.0199,-0.2771
0.9289,-0.0199,-0.2771
0.968,0.0739,-0.2244
0.968,0.0464,-0.2694
1.0305,-0.1058,-0.3866
1.1262,-0.3422,-0.584
1.1029,-0.4419,-0.4725
1.3666,-0.1156,-0.4882
1.5072,0.2164,-0.4061
1.6382,0.5701,-0.1893
0.6534,0.1579,-0.2674
0.6534,0.1579,-0.2674
0.4795,-0.0473,-0.285
0.4541,-0.0981,-0.2284
0.8723,0.2204,0.0393
1.3744,0.3748,-0.1345
1.3744,0.3748,-0.1345
1.2729,0.238,-0.1697
0.968,0.0778,-0.158
0.7433,-0.0706,-0.3339
0.9308,0.0231,-0.2713
0.9485,0.0348,-0.2576
0.9485,0.0348,-0.2576
0.9602,0.025,-0.2576
0.9348,0.0035,-0.2948
0.9133,-0.0082,-0.285
0.9133,-0.0082,-0.285
0.9133,-0.0082,-0.285
0.9348,-0.0003,-0.3241
0.8917,-0.012,-0.2733
0.884,-0.012,-0.2635
0.884,-0.012,-0.2635
0.925,-0.0316,-0.242
0.9485,-0.0629,-0.2557
0.966,-0.1176,-0.3182
1.0051,-0.096,-0.367
0.9934,-0.0706,-0.3534
0.9972,-0.0706,-0.3651
0.9993,-0.0706,-0.3807
0.9993,-0.0473,-0.3847
1.0266,0.068,-0.4257
1.0266,0.068,-0.4257
1.0012,0.0231,-0.4667
1.0559,-0.0823,-0.4413
1.1399,-0.0981,-0.1208
1.2005,0.2028,0.1194
1.0735,0.49,0.0432
0.9543,0.535,-0.0838
0.8586,0.2946,-0.2126
0.8547,-0.0473,-0.3612
0.8605,-0.1899,-0.3866
0.8938,-0.1293,-0.3924
0.9583,-0.0218,-0.3612
1.0207,0.0504,-0.2948
1.0638,0.0778,-0.2517
0.9719,0.0797,-0.2908
0.8703,0.0523,-0.2831
0.8586,0.0523,-0.2811
0.8664,0.0464,-0.2694
0.8801,0.0504,-0.2948
0.8742,0.0289,-0.3221
0.8527,-0.0062,-0.3162
0.839,-0.0101,-0.3143
0.8449,-0.012,-0.3104
0.8781,-0.0257,-0.3397
0.8723,-0.0473,-0.3749
0.8684,-0.0492,-0.3924
0.843,-0.0648,-0.4217
