time,gFx,gFy,gFz,TgF
10.661395,0.755,-0.2954,-0.58,1.0
10.661612,0.755,-0.2954,-0.58,1.0
10.670298,0.7511,-0.2954,-0.5781,0.99
10.689286,0.7531,-0.3071,-0.5742,1.0
10.721337,0.755,-0.2974,-0.5781,1.0
10.741344,0.7589,-0.2993,-0.58,1.0
10.775143,0.7531,-0.2974,-0.5761,0.99
10.775341,0.7531,-0.2974,-0.5761,0.99
10.804926,0.7471,-0.2914,-0.582,0.99
10.821878,0.7471,-0.2914,-0.5742,0.99
10.841791,0.7471,-0.2974,-0.5781,0.99
10.864367,0.7471,-0.2974,-0.5781,0.99
10.886986,0.7433,-0.3012,-0.582,0.99
10.904727,0.7531,-0.2974,-0.5879,1.0
10.920922,0.755,-0.2954,-0.582,1.0
10.938095,0.755,-0.2934,-0.584,1.0
10.958229,0.7452,-0.2895,-0.582,0.99
10.987766,0.7413,-0.2974,-0.5859,0.99
11.00174,0.7511,-0.3032,-0.58,1.0
11.020658,0.7374,-0.2914,-0.582,0.98
11.03713,0.7471,-0.2895,-0.5859,0.99
11.063244,0.7492,-0.2914,-0.5898,1.0
11.081103,0.7492,-0.2954,-0.5879,1.0
11.102786,0.7452,-0.2993,-0.582,0.99
11.120402,0.7433,-0.2954,-0.582,0.99
11.136941,0.7452,-0.2993,-0.584,0.99
11.157157,0.7433,-0.2974,-0.5917,1.0
11.188784,0.7394,-0.3012,-0.584,0.99
11.201203,0.7413,-0.3051,-0.5781,0.99
11.219687,0.7531,-0.3032,-0.584,1.0
11.256754,0.7511,-0.2954,-0.58,0.99
11.289738,0.7374,-0.2934,-0.5879,0.99
11.290119,0.7394,-0.2954,-0.5879,0.99
11.300671,0.7433,-0.2934,-0.5898,0.99
11.33972,0.7471,-0.3091,-0.5898,1.0
11.37195,0.7511,-0.3032,-0.582,1.0
11.372179,0.7511,-0.3032,-0.582,1.0
11.383755,0.7511,-0.3071,-0.5859,1.0
11.400925,0.7433,-0.2974,-0.584,0.99
11.439105,0.7394,-0.3012,-0.584,0.99
11.471861,0.7492,-0.2993,-0.58,0.99
11.472072,0.7492,-0.2993,-0.58,0.99
11.482582,0.755,-0.3071,-0.582,1.0
11.501832,0.7492,-0.2974,-0.584,1.0
11.538236,0.7531,-0.2993,-0.5879,1.0
11.568039,0.7589,-0.2954,-0.584,1.0
11.56827,0.7589,-0.2954,-0.584,1.0
11.608092,0.7471,-0.2954,-0.5781,0.99
11.608903,0.7471,-0.2954,-0.5781,0.99
11.634389,0.7511,-0.2993,-0.5723,0.99
11.662775,0.7608,-0.2817,-0.5644,0.99
11.66673,0.7629,-0.2817,-0.5605,0.99
11.69988,0.7569,-0.2954,-0.5703,0.99
11.716879,0.7471,-0.2993,-0.582,0.99
11.73205,0.7531,-0.2974,-0.5938,1.0
11.752529,0.7531,-0.2954,-0.5723,0.99
11.784604,0.755,-0.2895,-0.5742,0.99
11.798605,0.7511,-0.2895,-0.5723,0.99
11.816157,0.755,-0.2895,-0.5723,0.99
11.833174,0.7608,-0.2876,-0.5742,1.0
11.8526,0.7608,-0.2837,-0.58,1.0
11.886125,0.7667,-0.2837,-0.5663,0.99
11.897402,0.7648,-0.2876,-0.5663,0.99
11.9155,0.7648,-0.2837,-0.5723,1.0
11.931999,0.7589,-0.2817,-0.5703,0.99
11.952642,0.7629,-0.2837,-0.5742,1.0
11.987303,0.7745,-0.2934,-0.5761,1.01
11.996482,0.7687,-0.2993,-0.5703,1.0
12.015157,0.755,-0.2914,-0.5625,0.99
12.032037,0.7452,-0.2895,-0.5586,0.98
12.052461,0.7433,-0.2876,-0.5586,0.97
12.084546,0.7667,-0.2934,-0.5684,1.0
12.096053,0.7745,-0.2934,-0.5723,1.01
12.113755,0.7765,-0.2993,-0.5761,1.01
12.135368,0.7725,-0.2837,-0.5663,1.0
12.157673,0.7687,-0.2837,-0.5703,1.0
12.179705,0.7667,-0.2837,-0.5605,0.99
12.196306,0.7608,-0.2837,-0.5547,0.98
