time,gFx,gFy,gFz,TgF
11.069095,1.1419,0.1637,-0.2889,1.19
11.085768,1.2063,0.0387,-0.3495,1.26
11.102633,1.2396,-0.0413,-0.367,1.29
11.122497,1.1497,-0.0746,-0.369,1.21
11.152421,0.925,-0.0433,-0.3397,0.99
11.166817,0.8664,-0.0062,-0.3162,0.92
11.185064,0.7745,0.0836,-0.2967,0.83
11.201637,0.7394,0.1109,-0.2322,0.78
11.222809,0.7198,0.1266,-0.2596,0.78
11.244713,0.6886,0.0972,-0.3162,0.76
11.267254,0.7081,0.0816,-0.3339,0.79
11.2844,0.7159,0.0914,-0.371,0.81
11.301228,0.7335,0.068,-0.3866,0.83
11.322103,0.7608,0.0133,-0.3963,0.86
11.353782,0.7159,-0.0394,-0.4629,0.85
11.36555,0.6944,-0.0375,-0.4511,0.83
11.383805,0.673,-0.0023,-0.4471,0.81
11.400618,0.7257,0.0328,-0.5039,0.88
11.421273,0.8703,0.0094,-0.5058,1.01
11.448347,1.1302,0.0348,-0.5488,1.26
11.46606,1.265,0.0406,-0.5586,1.38
11.482687,1.1751,0.0328,-0.6171,1.33
11.504171,0.8801,-0.0101,-0.6993,1.12
11.523849,0.8938,0.0367,-0.6778,1.12
11.549455,1.5776,0.1422,-0.4843,1.66
11.565483,1.4271,0.3259,-0.4765,1.54
11.582094,0.6964,0.2164,-0.539,0.91
11.60355,0.415,-0.1176,-0.3397,0.55
11.62441,0.544,-0.1293,-0.0623,0.56
11.649181,1.0149,0.0094,-0.1795,1.03
11.66541,1.3021,0.1442,-0.1111,1.31
11.703544,0.9406,0.0855,-0.2654,0.98
11.723603,0.7413,0.0054,-0.2792,0.79
11.731594,0.8136,0.0191,-0.3143,0.87
11.748845,0.9543,0.0562,-0.3397,1.01
11.764881,0.9816,0.066,-0.2733,1.02
11.800478,0.9192,0.0445,-0.2049,0.94
11.815074,0.882,0.0073,-0.203,0.91
11.831636,0.8507,-0.0062,-0.2107,0.88
11.848248,0.8488,-0.0531,-0.2694,0.89
